IEM_name,num_of_files,preference_pct,average_error_dB,slope_of_error,STDEV_of_error,variance,highest_preference_pct,lowest_preference_pct
BGVP NS10,7,88.09,2.3884988830381775,0.0003151418166496775,2.1499247538621704,4.6221764472693145,89.53,86.74
ECCI YST-02,2,88.09,2.3891678832977474,0.0002946328663639087,2.715474649655766,7.373802572923106,88.85,87.19
Binaryacoustic Void,1,88.09,2.388671849198344,0.00032692895650703296,2.232304752407267,4.983184507620069,88.09,88.09
Sony MH755,23,88.08,2.3916496968271357,4.128777224807488e-05,1.4926604358673716,2.228035176803772,93.06,66.31
KZ VXS,8,88.08,2.39089995013578,9.909855532410092e-05,2.053760618360742,4.2179326775294985,89.98,85.22
Apple ME186,1,88.07,2.394044350565496,-2.5540134424185997e-06,1.2824356025405421,1.6446410746635234,88.07,88.07
55Hz J1s,2,88.07,2.3926341178177988,0.0002520407742289662,2.6000869067857795,6.760451922838843,88.4,86.0
CCA CRA,68,88.07,2.3942101272073884,1.868431003261306e-05,1.5585047500641342,2.4289370559724692,92.53,66.37
NF Audio NA2+,15,88.06,2.394335332686369,3.815613373676002e-05,1.781208777174621,3.1727047078839083,88.82,86.0
NiceHCK NX7 MK4,12,88.05,2.3977018736145794,0.0002507031364490543,1.8999185782734387,3.6096906040685646,89.06,84.46
Tanchjim Tanya,26,88.02,2.403592922162075,6.67900472747504e-05,1.6550994777082233,2.7393542811100335,89.22,84.57
Leisurely Audio E16,2,87.99,2.408947261311296,0.00022284618509504448,2.201181312995386,4.8451991726800925,88.1,87.84
Blon Fat Girl,15,87.99,2.4086821255490154,0.00020562304283047695,1.7748253593410883,3.1500050561602233,89.85,84.35
HBB Sample 'Qb',1,87.97,2.412612674622471,0.00030036793228943804,2.299105172854188,5.285884595844884,87.97,87.97
Fearless Audio ACME 10,1,87.97,2.413327906520102,0.00039168904427062696,2.4249703641203264,5.880481266861868,87.96,87.96
Mangird Xenns Top,1,87.97,2.41286737271414,0.00029780467163956567,2.1304301667872885,4.538732695557314,87.96,87.96
HBB Sample 'Qn',1,87.96,2.4157478338392053,0.00026105917395377414,2.1597804791996396,4.664651718331825,87.95,87.95
64 Audio A3t,2,87.95,2.417535925931067,0.00016455617990138838,1.868967959222367,3.493041232599819,88.0,87.82
Custom Art FIBAE 1,1,87.93,2.4210649883503983,0.00015246920075750724,2.01649311177505,4.066244469836225,87.92,87.92
Acoustune RS ONE,6,87.93,2.4211666623232193,0.00011126599300907045,1.7204533321574798,2.9599596681317757,87.69,79.47
PMV PP,5,87.91,2.4247207021345156,0.00015053779079351223,1.776734803092647,3.1567865605206675,88.03,85.18
GeekFly GF10,2,87.91,2.42570571797275,-6.887916979613202e-06,1.6215885374337429,2.6295493847365052,89.23,85.78
DUNU SA6 MK.2,33,87.91,2.4258007532164836,0.0001619316306667672,1.6307892374821604,2.659473537087646,92.04,81.99
64 Audio U12t FIR Red,1,87.91,2.424560793637637,0.00027814657154809564,2.2488304252395315,5.057238281483011,87.91,87.91
JBL Free X,1,87.91,2.42497485363192,7.863638533625922e-05,1.6630000703756502,2.7655692340694173,87.91,87.91
JQ Audio White Knight,1,87.9,2.428361922388584,-5.5540440402902365e-05,1.6234033851903418,2.635438551047461,87.9,87.9
Shortbus Olina Magician,1,87.9,2.4274919980891436,0.0003712238132809909,2.494761945685417,6.223837165640088,87.9,87.9
Apple AirPods Pro 2,8,87.9,2.427867095728338,0.00014732343728091844,1.9857448325265539,3.9431825399059117,88.73,85.19
Blon BL-Max,8,87.87,2.433174065551939,0.00040203356566486406,2.6013947578797896,6.767254686324449,89.87,79.84
BQEYZ Summer,10,87.87,2.4341418653819518,0.0002785504997026232,2.1081573592618112,4.444327451409734,88.28,86.49
Tin HiFi T2,16,87.86,2.4346551656357507,4.30587999329737e-05,1.8972217412729866,3.599450335558903,90.97,79.02
Softears Turii Ti,7,87.86,2.4355513033928036,2.689056645965602e-05,1.8527193118371301,3.4325688484542494,87.77,85.43
HBB Sample 'Q no fil',1,87.86,2.4363521571266253,0.0002918767367427031,2.277846287097532,5.188583707644011,87.85,87.85
Sony MH750,5,87.86,2.4353530686527236,-3.1523493653410775e-05,1.6614355171967514,2.760367977802837,91.2,81.05
FiiO FH3,10,87.86,2.435522252658572,0.00013186059934025554,1.6242651884452872,2.6382374023952044,89.56,85.3
Kinera BD005,1,87.84,2.438552133508403,0.00020563073074825024,2.2405398893875046,5.020018995936571,87.85,87.85
Sony XBA-N3,15,87.82,2.4436721722990224,-4.419728315651027e-06,1.8728871802805491,3.5077063900592265,90.49,76.62
KZ AS12,7,87.82,2.4425161412571623,0.00038177866715608823,2.5722793722164163,6.616621168730081,88.33,86.49
Melatonin DIY 5BA,7,87.82,2.4443134243781963,0.00020024771928778653,2.081720153187485,4.333558796186926,86.32,77.43
InTime Sora Light,15,87.79,2.4484725454140777,5.066240241913725e-05,1.5202553924597664,2.3111764583029983,93.05,82.26
Astell & Kern Pathfinder,2,87.79,2.4502196191666927,0.000176975874404545,2.272399158960824,5.163797937645861,87.84,87.56
Leisurely Audio L8,1,87.79,2.4498207655169977,0.00012080564581854737,1.679157605606638,2.8195702644666176,87.78,87.78
TLC Socl300,2,87.76,2.4548201020461775,0.0001894694449039645,2.088316586780964,4.3610661666244965,87.88,87.58
Chikyuu Sekai Cosmos 5,2,87.72,2.462995309304848,8.569948136304443e-05,1.4904027078279256,2.221300231500813,87.88,87.42
EPZ K1,4,87.72,2.4632378130638624,0.0001075467063500709,1.8860733583550382,3.5572727130966526,87.95,87.0
Noble Audio K10,3,87.71,2.464858891529405,2.8363005643058824e-05,1.7911281589130799,3.2081400816513588,86.48,85.94
Noble Audio Viking Ragnar,2,87.71,2.465837359136907,0.00025411442845591636,2.1822709932715965,4.762306688074601,88.15,87.17
LG HBS800,6,87.71,2.465191122232847,0.00028848239759761803,2.4833330492640435,6.166943033567052,87.72,86.17
Tanchjim Ola,43,87.71,2.46488891277885,2.6880265175316155e-06,2.3523549848193994,5.5335739746046775,92.76,75.01
KZ EDCX,5,87.66,2.4762880356315358,0.00033356794409420776,2.8229654384744842,7.969133866821437,88.99,84.81
JQ Audio 4U,3,87.64,2.479900576910178,3.187513493984046e-05,1.88013461878262,3.534906184744868,87.72,86.19
Audio Ehhiku,2,87.64,2.4803665478408803,0.00019346580963730157,2.324361762428442,5.402657602639452,87.61,87.45
NiceHCK NX7 Pro Red fil,2,87.63,2.481280463484669,0.0004879229930766299,2.845885218080099,8.099062674486813,87.69,87.52
KBear Believe,16,87.62,2.4839531707360214,0.00031006568691483436,2.419573372566807,5.8543353052343114,88.21,80.85
SeekReal Audio Dawn,5,87.62,2.4828083516429413,0.00035620218871397263,2.245600547636675,5.042721819546136,88.57,84.87
CCA CSN,11,87.62,2.484465150293752,0.0003604875993366885,2.3100077888877286,5.336135984721973,88.94,85.3
CCA CSA,1,87.61,2.4847575015978,0.00020884124873229081,1.82054909058247,3.314398991220658,87.61,87.61
CCZ Plume,9,87.61,2.4860803318716647,2.414684730820315e-05,1.8138650755084,3.2901065121490936,87.24,83.51
Sennheiser IE800,3,87.61,2.4847129580484335,0.000226936718399206,1.9401973970792783,3.7643659396332065,90.96,80.97
CCA FLA,3,87.59,2.488726570812661,0.00035432081543956297,2.539755047271071,6.45035570013888,88.17,86.61
BGVP ArtMagic ES12,8,87.59,2.488677929363322,0.00014805382071344248,1.8577119174853116,3.4510935683669532,90.41,80.22
Hyla TE-5T,2,87.59,2.489052432816093,0.00046681240445192084,2.9792281161207668,8.875800167884492,87.82,87.28
Madoo Type 711,1,87.58,2.491023137347627,-2.0607280305719822e-05,1.5943258225733787,2.5418748285242807,87.58,87.58
LZ A6,9,87.58,2.492245444279162,0.00030546890129888604,2.21091554366018,4.8881475411981885,88.77,81.34
BQEYZ K2,2,87.58,2.491250843499403,0.0003036514235716887,2.469483973317511,6.098351094472041,88.1,86.78
Redeyes Not DM,1,87.57,2.4938582873330204,-2.1660739384244947e-05,1.711048265847408,2.9276861680594224,87.57,87.57
KZ EDX Pro,22,87.57,2.4939883192448016,2.3933753480439245e-05,1.4440893987597874,2.085394191610404,91.97,84.49
Goldplanar AMT 16,11,87.55,2.497169326151057,0.00021325912129536867,1.966261001438888,3.8661823257794583,88.57,83.63
Monoprice Monolith M-TWE,2,87.55,2.4981410133022193,0.00020258284415763827,2.2025874818026447,4.851391614993716,87.65,87.34
FiiO FW5,4,87.55,2.498535909397866,0.0003569543562992804,3.017349758119957,9.104399562826561,90.21,83.72
AKG N20,1,87.54,2.499833452680934,4.959285924545171e-05,1.5565024064615924,2.4226997413207285,87.54,87.54
KBear Qinglong,8,87.54,2.500116215982433,0.000383249700102796,2.5652975363828308,6.58075145017182,88.1,85.14
FLC 8P,13,87.53,2.5023107698310385,0.0003161158444381369,2.6938542714922358,7.256850836036965,88.44,77.28
HBB Sample '11',3,87.53,2.5014989162467107,0.0001388708464832574,1.7504022164069366,3.0639079192023164,81.67,80.46
LZ Z04A,3,87.52,2.5044744567125035,0.00018378451372998551,1.9167045992319809,3.673756520717028,88.77,85.69
GK GST,2,87.51,2.505963770775671,0.00013392274715873006,1.7455782351157059,3.0470433749096624,87.07,86.39
Lime Ears Pneuma,6,87.51,2.5063497541850346,0.0003255422050411448,2.1749763300536684,4.730522036293723,87.98,83.46
CCA C16,7,87.5,2.5074211960012622,0.00039430541251864344,2.6347325465018576,6.941815591596163,88.0,85.48
DROP Plus,6,87.48,2.511517782127798,0.0004075909434895403,2.6895090382216713,7.23345886667606,88.26,84.59
AKG S8 EO-IG955,1,87.45,2.516830793425162,1.8785144535778806e-05,1.8994852078232807,3.608044054739452,87.46,87.46
BGVP Melody,16,87.45,2.5171817722881458,0.0002565847781978501,2.0809117943035456,4.330193895671601,88.14,84.75
Magaosi V3,1,87.45,2.518557740804216,3.2608271080995186e-05,1.8778423462226086,3.5262918772668317,87.45,87.45
BQEYZ Winter,19,87.44,2.5187355723264138,0.00022897836818628356,2.1946786356912007,4.81661431395939,87.32,83.38
Muse HiFi ME1,4,87.44,2.519161608284795,0.00013125408601430207,1.79118352439758,3.2083384180733363,88.34,85.66
Rose Technics Photon,2,87.43,2.522062716174136,0.00016409745088306752,1.8529118760590202,3.4332824204405576,87.47,87.26
CVJ CSN,4,87.42,2.5232771613042813,0.00044158626120791424,2.5521984602903127,6.513716980708244,87.96,83.03
FiiO FD3,13,87.42,2.5241925330855346,0.00021951592497969217,2.116536267915486,4.479725773401615,88.76,84.16
Cleer FLOW II,4,87.41,2.525773500316729,5.733148619750241e-05,2.1000297902079406,4.410125119760807,86.63,84.11
Moondrop Alice,29,87.41,2.5264077977279484,0.00038398339154312324,4.099675542546436,16.807339554153415,92.48,69.22
Acoustune HS1697 TI,2,87.4,2.5268351525703725,0.0001273575540997767,1.6595223909959627,2.754014566216957,87.93,86.82
Glidic TW-5100,2,87.39,2.5298505216643252,6.244513237915541e-05,2.2707606003020118,5.156353703883952,91.23,82.44
Campfire Audio Supermoon,2,87.39,2.5293237003319264,0.00017104865532518312,1.8611922406987285,3.464036556837154,87.37,87.36
ND NSK,4,87.38,2.5317687425835755,4.193561522038621e-05,1.4882724799408218,2.2149549745492036,87.73,85.72
Audio Technica ATH-ANC900BT,4,87.37,2.53319153829152,7.113952955258245e-05,2.1554683592844492,4.646043847876396,87.42,84.29
Jade Audio EA3,2,87.37,2.5346786541295163,0.0003083988837248935,2.587433239141187,6.6948107670126555,87.81,86.64
Blon BL-Mini,9,87.35,2.538132021437575,6.42404447551421e-05,1.79298060520467,3.214779450640105,88.61,83.36
Vision Ears Elysium,3,87.3,2.54723938805318,5.914281221353812e-05,1.7427272827432174,3.037098382017558,89.08,85.67
Tin HiFi T2 Plus,5,87.3,2.5472319598217323,0.0002573712069439228,2.8381002454271624,8.05481300309372,88.51,85.4
Simgot EM1,2,87.3,2.5474098544649655,0.0004722102525740216,2.8851793617765944,8.324259949621597,88.83,85.4
FiiO JH3,5,87.29,2.550621902171946,0.0002272238461567321,1.9707089520268821,3.883693773598892,87.65,85.88
Lypertek PurePlay Z5,4,87.27,2.553705699567658,0.0005157329715992267,3.3259305980206526,11.061814342850015,88.75,84.89
KBear KB04,8,87.26,2.555788884010113,0.00044743921838904117,3.045150925303198,9.272944157874923,87.58,83.15
Final Audio UX3000,6,87.25,2.5573972457500043,0.00032745643617632146,2.4333731836000974,5.921305050664073,86.74,83.37
CCA CA2,3,87.25,2.557324911495604,7.373176600840629e-05,1.4294491885607552,2.0433249826770012,87.56,84.18
64 Audio N8,1,87.24,2.5588108607274034,0.00031570165379877574,2.4528500549641854,6.016473392137807,87.24,87.24
DROP x Etymotic ERX,5,87.23,2.5609711469068177,0.00032248448949102806,2.8776937762218693,8.28112146970608,87.78,86.36
Shanling ME700,2,87.18,2.5727493548830678,0.0003166469104542874,2.493792386052322,6.2190004647325345,87.2,87.04
Acoustune HS2000MX,6,87.17,2.5739106796298854,4.386101038430383e-05,1.535557952985026,2.3579382269755635,86.3,84.55
Cleer Roam,2,87.17,2.573464793976702,-1.9968351795484165e-05,1.938757868753764,3.7587820736546376,87.09,86.65
Leisurely L8,2,87.17,2.5733741807154953,0.00014332218561413589,1.9519243602709615,3.8100087082192027,87.34,86.94
Simphonio VR1,2,87.16,2.5765295058617967,0.0006499892487270907,3.8747881660315864,15.013983331618425,87.3,86.93
Kinera Celest Gumiho,22,87.16,2.576516577487211,0.00044528919770537873,2.4895971628702913,6.198094033371804,89.44,83.34
Peacock Audio P1,1,87.12,2.5834130847651604,0.00015857096395207156,1.9873993252277053,3.9497560779155387,87.12,87.12
FiiO FA9,1,87.11,2.585756780436324,-6.7677325171153775e-06,1.657610948808645,2.747674057610296,87.11,87.11
Shozy Elsa,2,87.11,2.5852227407356705,-3.810994751085358e-05,1.6337459382578328,2.669125790773966,87.21,86.84
HBB Sample 'Rin',1,87.11,2.585877785424123,9.541644288396439e-05,1.9988033165938224,3.9952146984264645,87.11,87.11
Final Audio x EVA2020,5,87.11,2.5852767924046014,5.783173564483316e-08,1.7939065101043812,3.2181005669948806,86.05,81.43
QCY T18,1,87.1,2.5884536491702264,0.0005514204133253934,3.123530788371671,9.756444585905752,87.1,87.1
KBear Xuanwu,2,87.1,2.5870862389136193,0.0003471894733876715,2.39688827716899,5.745073413230129,87.26,86.93
KZ DQ6S,27,87.08,2.5925983588529875,0.0001101117025291598,2.004601179419676,4.018425888530757,89.06,84.06
Bose SoundSport Free,1,87.07,2.5931184643181058,0.0005178634930258235,4.130509332149369,17.06110734297303,87.07,87.07
Queen of Audio Prototype 2,2,87.07,2.593701151514026,7.509268409389574e-05,1.947167713874826,3.7914621059565166,87.89,85.93
Shure KSE1500,1,87.07,2.593560213743999,0.0002904914366588378,2.329484289174698,5.4264970535117465,87.07,87.07
Aroma Thunder,4,87.04,2.6002808144689404,0.0002778899835957473,2.3254072089325146,5.407518687355307,88.04,85.4
TFZ T2 Galaxy,2,87.04,2.5992450779266716,0.0003519207129242256,2.487310158874684,6.186711826441205,87.18,86.49
Final x DITA SCHIKU.KANGEN,2,87.03,2.601855594367808,0.000375053269325582,2.8341877243542797,8.03262005688049,88.07,85.93
CCA HM20,8,87.03,2.60181837398043,3.7788330714179896e-05,1.4194991643058736,2.014977877465074,89.83,83.85
Empire Ears Hero,1,87.03,2.6018408157154687,0.0002833804992806251,2.162443130070795,4.676160290790378,87.03,87.03
Simgot EN1000,7,87.02,2.6041248323277975,0.00019459856578069842,2.4083930277766368,5.8003569762431155,87.09,84.53
KBear Ormosia,5,87.02,2.603543565199792,2.89349672055955e-05,1.4746907162963832,2.17471270873074,87.14,84.56
KZ DQS,6,87.01,2.6065479231643356,0.0002582530324784135,2.2833602105791906,5.213733851256245,89.11,82.55
QKZ AK6 Zeus,1,87.01,2.6057998036134444,9.22718640994287e-05,1.7103623908270502,2.925339507955623,87.01,87.01
Shozy Pola39,4,86.99,2.609416403389546,6.859118691489962e-05,2.1756093503387595,4.73327604528144,87.97,84.79
Fat Freq Maestro SE,9,86.97,2.613247032069667,-2.420131325745969e-05,2.2464352220262302,5.046471206760038,92.44,76.05
HiFri 1+3,2,86.96,2.6168681907004046,0.0002803337244547295,2.276858385864111,5.184084109279726,88.61,85.03
FiiO FD7,17,86.95,2.6187921848771083,0.00023633055807709878,2.341099714664337,5.480747874001439,89.58,80.31
KZ AS10,5,86.95,2.618927374550744,0.0002980793325654167,2.3415767785850243,5.482981810008621,87.59,84.04
TRN MT1 Max,8,86.94,2.619882264866744,0.0005996912624897308,4.017586410589233,16.141000566551277,88.87,79.13
Heartfield DEER,2,86.91,2.6261986343310637,0.00028473402047412633,2.2688436006500274,5.147651284210581,88.13,84.68
Akoustyx S-6,6,86.91,2.626770164639675,0.0002004737895942937,2.1173655969470264,4.4832370711348375,87.81,84.87
Focal Bathys,2,86.91,2.626426162549465,1.4120632534004148e-05,1.7790228773797405,3.164922398240491,86.79,86.74
Sony XBA-N1,1,86.91,2.6256594862605733,-3.1982094644440004e-05,1.9474270567114367,3.792472141211769,86.91,86.91
Smabat NCO,2,86.9,2.6284941299047446,0.00014960032652620362,2.161641442397463,4.672693725490185,86.9,86.9
HZSound Waist Drum,8,86.89,2.6294268732056514,0.0001671343402247373,2.066009961224534,4.268397159879001,89.26,82.4
Jaybird Vista,1,86.87,2.634016373877092,0.00032800906724559357,2.2931471590138184,5.258523892893146,86.87,86.87
Blon A8 Prometheus,10,86.85,2.6370553111752297,0.00017461581669028033,2.134893980893112,4.557772309653639,88.41,82.32
RikudouGoku DIY '10 Clear',1,86.85,2.6371896807135453,0.0001198066420486146,2.210875050693799,4.887968489780309,86.85,86.85
Oriolus Szalayi,3,86.85,2.637915641524767,0.0001329838571860582,1.7982108448614067,3.233562242577174,88.83,84.2
1MORE ColorBuds 2,2,86.84,2.641023284964649,1.4973175000696093e-05,1.6006364594213691,2.562037075228976,86.8,86.79
Sony WI-1000X,1,86.82,2.643551525491258,7.90733455013525e-05,1.9710563933635894,3.8850633058194806,86.82,86.82
QKZ ZXN,1,86.82,2.6440910001208864,-7.39034169596886e-05,1.677961370330592,2.8155543603217184,86.82,86.82
DB Monroe,2,86.82,2.6446254375669214,0.00011555250450516028,1.858655650655034,3.454600827711888,87.21,86.33
Smabeat Proto 1.0 Green,12,86.81,2.6452534755899575,0.00038357610084103344,2.6427911954364585,6.9843453026764655,88.02,71.93
Kinera Celest Pandamon,12,86.81,2.646963517157761,0.00043352412922571224,2.866536296329657,8.217030338175345,87.87,83.49
Blon BL-03,51,86.8,2.6471173553908103,0.0002730105446040448,3.1227059997258655,9.751292760723917,89.59,80.0
Sennheiser Momentum True Wireless 3,19,86.78,2.652212617524878,0.0001340146074583995,1.5182075618954345,2.30495420099648,90.39,82.17
FiiO FD11,2,86.78,2.6528420587970643,0.0001357946105063613,1.9537687917691082,3.8172124916909214,86.95,86.34
Sound Rhyme SR5,1,86.78,2.651911180379415,0.00031410836743215654,2.446933379557372,5.987482963992061,86.77,86.77
Simgot EN700 Pro,3,86.76,2.656626673618423,9.716322754048615e-05,1.6499768881156553,2.722423731315822,87.23,86.25
NF Audio NA1,2,86.76,2.6558756727151813,0.0003381194600138704,2.5148302741766004,6.324371307915155,86.73,86.7
HiFiMAN Edition XS,4,86.75,2.658397186667688,0.00011624793345951983,2.521697280973337,6.358957176868321,87.39,84.97
Sony MDR-AS800BT,2,86.75,2.6573547570700735,0.00041438925552579305,3.0560939904507998,9.339710478469494,86.89,86.54
KBear KB06,1,86.74,2.659836423385283,0.00037650173112200924,2.9212569536115587,8.533742189023885,86.74,86.74
See Audio Anou JP,2,86.73,2.661466966247686,0.0001278082176729881,2.2366289734411735,5.0025091648365185,86.59,86.59
Acoustune HS2000MX MKII,2,86.71,2.6664957326780523,0.0002103152107021609,2.2102993728283895,4.8854233175255715,87.28,86.08
BQEYZ Spring 2,6,86.69,2.6697687962227694,0.00032197611695018605,2.208208129363557,4.8761831425872995,86.72,82.92
KZ ASX,12,86.69,2.6710481152965317,0.00013691251047094464,1.6622643407322577,2.7631227384700474,85.25,73.93
KBear Diamond,13,86.68,2.672423152458603,-4.2145692779285955e-05,1.1966294164218125,1.4319219602460074,87.33,82.38
BGVP DM8,4,86.68,2.6730629822097036,-0.00011744155890636555,2.3565505750641993,5.553330612835408,87.52,84.61
Soundpeats H1,2,86.68,2.6717410895665723,0.00023668694207375302,2.0418450745909085,4.169131308631153,88.21,84.76
KZ ZAR,6,86.67,2.674645195900947,0.00030120608776805556,2.3698163179500065,5.616029380822125,88.49,84.65
Moondrop SSR,50,86.67,2.673418124681699,-8.058107681675176e-05,2.2085449860926936,4.877670955595176,88.58,76.94
Tin HiFi P1,17,86.66,2.676759178767923,0.00019636889029984216,2.050242550345416,4.2034945152468755,90.78,79.45
KZ ZS7,10,86.66,2.675887872617874,0.0002912730024588747,2.1289246281490812,4.5323200723397035,89.94,82.52
EZEAR X12,2,86.65,2.679030423670231,0.00014120760979003413,2.2112898403852803,4.889802758191159,87.04,86.03
Sennheiser IE900,29,86.62,2.6841246663967304,0.00014368790228211185,1.8908350923058246,3.5752573462951758,90.68,81.84
Mr Lee Arouse D8,2,86.61,2.6871259364310673,0.00013513372595061216,2.0011429344856158,4.004573044241702,87.4,85.76
JVC HA-FW10000,4,86.6,2.6883802051248735,-4.456433117985856e-06,2.584147144806264,6.677816466010366,86.18,85.05
Senfer MT300,3,86.6,2.6880506129072494,0.00017939644276307993,1.888060598030568,3.5647728218355463,87.38,85.64
Soundpeats Engine 4,9,86.59,2.6893431316015017,0.00017878916804532464,1.9046086666058353,3.627534172910058,87.88,82.65
Co-Donguri Shizuku,1,86.59,2.6901597316014647,0.00033709734564161425,2.8085760316591686,7.888099325610362,86.59,86.59
QKZ ZX2,1,86.58,2.6931713101896073,3.3765107848530324e-05,1.7444158989682577,3.042986828573235,86.58,86.58
FiiO JD3,8,86.58,2.6926183456691986,0.0002701463857340315,2.2841104410727833,5.217160507017705,88.73,83.07
BQEYZ KB100,2,86.57,2.6934531323708324,0.00034709227411348144,2.572708454827206,6.61882879353939,86.86,86.16
Aiderlot M5,12,86.56,2.6960265242789756,8.392830249038822e-05,1.9826725157497966,3.9309903047096273,87.11,77.55
Custom Art FIBAE 5,15,86.55,2.6981674654154237,0.0001936065340936748,2.1749011406529193,4.730194971613368,87.73,81.88
HiFiMAN RE2000 Pro,2,86.54,2.699598955772249,0.00012562200441182972,1.7556537703816166,3.0823201614551863,86.71,86.34
Etymotic ER2SE,20,86.54,2.699481296486199,2.424279839566851e-05,3.015524853340539,9.093390141114481,89.18,81.68
Campfire Audio Solaris 2020,3,86.53,2.7029711508128,0.0001070543216678066,1.9753902608047216,3.902166682482146,87.51,84.35
KZ ES4,6,86.52,2.7048481629871937,0.00010361952303227928,2.143073532322015,4.59276416493916,89.19,82.46
Philips TAE1105,2,86.51,2.7056929633641755,0.0001700574471073893,2.091548551160686,4.374575341862365,86.75,85.82
Hidition Violet,6,86.49,2.710178958975574,0.00010324047041771346,1.565089337687375,2.4495046349427056,88.3,84.59
Sivga SV023,2,86.49,2.710921833081174,1.953287122827412e-06,2.2995356256815698,5.287864093778728,86.57,85.36
NiceHCK DB1,4,86.48,2.71320335291157,0.00037880804487624086,2.9613779761157195,8.769759517423235,86.96,84.81
Hidizs MS2,4,86.47,2.71326961835974,0.00018648238977718809,2.230331535153985,4.974378756702332,86.94,85.21
Shozy Form 1.4,1,86.47,2.714202950031331,0.00023044463779360203,2.2409011501343525,5.021637964673465,86.46,86.46
Moondrop Solis,5,86.45,2.717778367906461,7.517633801955923e-05,1.96756505221154,3.8713122346842,87.93,85.25
KBear Little Q,8,86.45,2.7173946217132188,0.0001448344102354556,1.621977531917121,2.6308111140439556,88.46,83.27
Kinera Idun,4,86.45,2.7192351111792514,7.025809019493441e-05,2.17808296500243,4.744045402433775,88.21,81.68
AFUL Acoustics Soloist,2,86.43,2.7216698627516585,0.0001922338288176674,1.9689934907265707,3.876935366523606,86.62,85.99
Periodic Audio BE,3,86.43,2.721783624411075,-2.400247371191481e-05,1.9458671348737013,3.7863989065815877,85.36,82.66
HarmonicDyne P.D.1,4,86.41,2.726032984394327,0.0003477542144907848,2.633161735916181,6.933540727493117,88.66,79.62
FOSTEX T60RP,1,86.4,2.7287256372480795,7.512180028957051e-05,2.046280691984757,4.187264670389615,86.4,86.4
Philips Fidelio X2HR,2,86.39,2.7306787231434395,2.7969920795472635e-05,2.964541126325749,8.788504089676742,86.64,85.58
Meze Audio 99 Neo,4,86.38,2.7323020670263656,0.00018237601021491105,2.4147823273357125,5.83117368841288,87.9,83.64
Bamboo Forest Bird Zhu Skylark,2,86.37,2.7339229314970726,0.00021131011770025556,2.167527170085873,4.698174033060473,86.21,85.8
Shortbus Autumn,2,86.37,2.734022061729116,0.00035212447322015706,3.1943223959126192,10.203695569028937,86.35,86.28
Campfire Audio Andromeda 2020,10,86.37,2.7339221142203107,1.5108771650093947e-05,2.1350450133842185,4.5584172091768185,86.71,83.15
Sony MDR-XB90EX,1,86.37,2.735302468473966,0.00021705874559678197,1.8937116678891692,3.586143881099579,86.36,86.36
BGVP ArtMagic DH3,6,86.35,2.7392074731921103,0.0004465847534229598,2.904847734908885,8.43814036300528,87.46,84.76
NiceHCK DB3,9,86.34,2.7400232930061774,0.00027830819067475756,2.308588229507891,5.329579613422379,87.44,83.74
FZ Audio Liberty Z2,2,86.33,2.7416951333349857,0.0001709281881719103,2.0889167816198,4.363573320532825,86.59,85.98
64 Audio A12t,16,86.31,2.747127330267965,0.00017407503857962234,2.0553776086484845,4.224577114133562,90.71,67.86
Tago T3-02 Bucktick,6,86.31,2.7466261371025147,0.000469867181667831,2.9017973186083346,8.42042767828252,86.22,83.85
Aur Audio Allure,2,86.31,2.746409253043649,0.0001608927635399875,1.9452046323774719,3.7838210618227754,86.55,85.9
Fearless Audio S8Z,1,86.3,2.7491717688722694,0.0003672198340257474,2.7898216650851664,7.78310492297857,86.3,86.3
Senfer DT6 Max,2,86.3,2.7474624319169134,0.00039950775922237156,2.5540325446279915,6.523082239018934,86.64,85.91
ItsFit Fusion,1,86.3,2.7485716833060008,0.00025974923615202955,2.442689216415209,5.966730607991147,86.3,86.3
Soundpeats Life,6,86.3,2.7485404832438847,0.00036075995313242145,3.3564702405175595,11.265892475480003,86.66,81.33
Kinera Imperial Skuld,6,86.29,2.7510374531101296,5.35275348511984e-05,1.4862995483556902,2.209086347442329,87.91,82.91
QKZ ZXT,3,86.29,2.7508618709539405,-7.395301321546024e-05,1.8342096702759854,3.3643251145339392,86.15,84.48
Tanchjim Zero,20,86.27,2.7553040728411324,4.939631881628726e-05,2.2540318728908137,5.08065968400767,86.81,82.48
CCZ Melody,10,86.27,2.753663092374101,7.875582189310577e-05,1.9194250961267638,3.6841926996412364,86.62,82.47
HiFiMAN HE6SE,1,86.27,2.7544726198290057,7.547896475204205e-05,2.4510008215371415,6.007405027175742,86.27,86.27
Final Audio ZE3000,9,86.26,2.7563473445553424,5.9247089211127144e-05,1.601336026858469,2.564277070914868,88.98,81.93
Jade Audi EA1,1,86.26,2.755946617902625,0.00033268756437608023,2.6713103982116952,7.135899243593926,86.26,86.26
Apple MA850G/A,2,86.25,2.7584688231186543,0.00016924815858697378,1.8510435141568191,3.426362091302026,86.21,86.14
Antlion Audio Kimura Duo,2,86.25,2.757986652315034,8.478534457816187e-05,1.7860995831926578,3.190151721080986,86.23,86.2
DUNU Titan 5,2,86.23,2.7616114756249255,0.0003722594310041441,2.84093199153506,8.070894580527364,86.32,85.99
Final Audio E500,11,86.23,2.7622192676040602,0.00016834615778547332,2.3596019981885465,5.567721589855382,90.59,74.82
Sony MH1C,2,86.23,2.76205269112464,9.860329097496647e-06,1.8424610157309642,3.394662594488376,87.9,84.43
